file,fileDate,time_raw,layer,time_dt,mesh,timeRes,date,timeStep,i,timeCalculated
linnhe7_20211103_0003.nc,20211103,2021-11-01T05:05:00.000000,13,2021-11-01T05:05:00Z,linnhe7,5min,2021-11-01,5,61,2021-11-01T05:05:00Z
westcoms2_20211103_0003.nc,20211103,2021-11-01T05:05:00.000000,13,2021-11-01T05:05:00Z,WeStCOMS2,5min,2021-11-01,5,61,2021-11-01T05:05:00Z
linnhe7_20211103_0003.nc,20211103,2021-11-01T05:10:00.000000,14,2021-11-01T05:10:00Z,linnhe7,5min,2021-11-01,5,62,2021-11-01T05:10:00Z
westcoms2_20211103_0003.nc,20211103,2021-11-01T05:10:00.000000,14,2021-11-01T05:10:00Z,WeStCOMS2,5min,2021-11-01,5,62,2021-11-01T05:10:00Z
linnhe7_20211103_0003.nc,20211103,2021-11-01T05:15:00.000000,15,2021-11-01T05:15:00Z,linnhe7,5min,2021-11-01,5,63,2021-11-01T05:15:00Z
westcoms2_20211103_0003.nc,20211103,2021-11-01T05:15:00.000000,15,2021-11-01T05:15:00Z,WeStCOMS2,5min,2021-11-01,5,63,2021-11-01T05:15:00Z
linnhe7_20211103_0003.nc,20211103,2021-11-01T05:20:00.000000,16,2021-11-01T05:20:00Z,linnhe7,5min,2021-11-01,5,64,2021-11-01T05:20:00Z
westcoms2_20211103_0003.nc,20211103,2021-11-01T05:20:00.000000,16,2021-11-01T05:20:00Z,WeStCOMS2,5min,2021-11-01,5,64,2021-11-01T05:20:00Z
linnhe7_20211103_0003.nc,20211103,2021-11-01T05:25:00.000000,17,2021-11-01T05:25:00Z,linnhe7,5min,2021-11-01,5,65,2021-11-01T05:25:00Z
westcoms2_20211103_0003.nc,20211103,2021-11-01T05:25:00.000000,17,2021-11-01T05:25:00Z,WeStCOMS2,5min,2021-11-01,5,65,2021-11-01T05:25:00Z
linnhe7_20211103_0003.nc,20211103,2021-11-01T05:30:00.000000,18,2021-11-01T05:30:00Z,linnhe7,5min,2021-11-01,5,66,2021-11-01T05:30:00Z
westcoms2_20211103_0003.nc,20211103,2021-11-01T05:30:00.000000,18,2021-11-01T05:30:00Z,WeStCOMS2,5min,2021-11-01,5,66,2021-11-01T05:30:00Z
linnhe7_20211103_0003.nc,20211103,2021-11-01T05:35:00.000000,19,2021-11-01T05:35:00Z,linnhe7,5min,2021-11-01,5,67,2021-11-01T05:35:00Z
westcoms2_20211103_0003.nc,20211103,2021-11-01T05:35:00.000000,19,2021-11-01T05:35:00Z,WeStCOMS2,5min,2021-11-01,5,67,2021-11-01T05:35:00Z
linnhe7_20211103_0003.nc,20211103,2021-11-01T05:40:00.000000,20,2021-11-01T05:40:00Z,linnhe7,5min,2021-11-01,5,68,2021-11-01T05:40:00Z
westcoms2_20211103_0003.nc,20211103,2021-11-01T05:40:00.000000,20,2021-11-01T05:40:00Z,WeStCOMS2,5min,2021-11-01,5,68,2021-11-01T05:40:00Z
linnhe7_20211103_0003.nc,20211103,2021-11-01T05:45:00.000000,21,2021-11-01T05:45:00Z,linnhe7,5min,2021-11-01,5,69,2021-11-01T05:45:00Z
westcoms2_20211103_0003.nc,20211103,2021-11-01T05:45:00.000000,21,2021-11-01T05:45:00Z,WeStCOMS2,5min,2021-11-01,5,69,2021-11-01T05:45:00Z
linnhe7_20211103_0003.nc,20211103,2021-11-01T05:50:00.000000,22,2021-11-01T05:50:00Z,linnhe7,5min,2021-11-01,5,70,2021-11-01T05:50:00Z
westcoms2_20211103_0003.nc,20211103,2021-11-01T05:50:00.000000,22,2021-11-01T05:50:00Z,WeStCOMS2,5min,2021-11-01,5,70,2021-11-01T05:50:00Z
linnhe7_20211103_0003.nc,20211103,2021-11-01T05:55:00.000000,23,2021-11-01T05:55:00Z,linnhe7,5min,2021-11-01,5,71,2021-11-01T05:55:00Z
westcoms2_20211103_0003.nc,20211103,2021-11-01T05:55:00.000000,23,2021-11-01T05:55:00Z,WeStCOMS2,5min,2021-11-01,5,71,2021-11-01T05:55:00Z
linnhe7_20211104_0004.nc,20211104,2021-11-01T06:00:00.000000,0,2021-11-01T06:00:00Z,linnhe7,5min,2021-11-01,5,72,2021-11-01T06:00:00Z
westcoms2_20211104_0004.nc,20211104,2021-11-01T06:00:00.000000,0,2021-11-01T06:00:00Z,WeStCOMS2,5min,2021-11-01,5,72,2021-11-01T06:00:00Z
westcoms2_20211101_0006.nc,20211101,2021-11-01T06:00:00.000000,6,2021-11-01T06:00:00Z,WeStCOMS2,1h,2021-11-01,60,6,2021-11-01T06:00:00Z
linnhe7_20211101_0001.nc,20211101,1635746432,6,2021-11-01T06:00:32Z,linnhe7,1h,2021-11-01,59.7333333333333,28,2021-11-01T06:00:00Z
linnhe7_20211104_0004.nc,20211104,2021-11-01T06:05:00.000000,1,2021-11-01T06:05:00Z,linnhe7,5min,2021-11-01,5,73,2021-11-01T06:05:00Z
westcoms2_20211104_0004.nc,20211104,2021-11-01T06:05:00.000000,1,2021-11-01T06:05:00Z,WeStCOMS2,5min,2021-11-01,5,73,2021-11-01T06:05:00Z
linnhe7_20211104_0004.nc,20211104,2021-11-01T06:10:00.000000,2,2021-11-01T06:10:00Z,linnhe7,5min,2021-11-01,5,74,2021-11-01T06:10:00Z
westcoms2_20211104_0004.nc,20211104,2021-11-01T06:10:00.000000,2,2021-11-01T06:10:00Z,WeStCOMS2,5min,2021-11-01,5,74,2021-11-01T06:10:00Z
linnhe7_20211104_0004.nc,20211104,2021-11-01T06:15:00.000000,3,2021-11-01T06:15:00Z,linnhe7,5min,2021-11-01,5,75,2021-11-01T06:15:00Z
westcoms2_20211104_0004.nc,20211104,2021-11-01T06:15:00.000000,3,2021-11-01T06:15:00Z,WeStCOMS2,5min,2021-11-01,5,75,2021-11-01T06:15:00Z
linnhe7_20211104_0004.nc,20211104,2021-11-01T06:20:00.000000,4,2021-11-01T06:20:00Z,linnhe7,5min,2021-11-01,5,76,2021-11-01T06:20:00Z
westcoms2_20211104_0004.nc,20211104,2021-11-01T06:20:00.000000,4,2021-11-01T06:20:00Z,WeStCOMS2,5min,2021-11-01,5,76,2021-11-01T06:20:00Z
linnhe7_20211104_0004.nc,20211104,2021-11-01T06:25:00.000000,5,2021-11-01T06:25:00Z,linnhe7,5min,2021-11-01,5,77,2021-11-01T06:25:00Z
westcoms2_20211104_0004.nc,20211104,2021-11-01T06:25:00.000000,5,2021-11-01T06:25:00Z,WeStCOMS2,5min,2021-11-01,5,77,2021-11-01T06:25:00Z
linnhe7_20211104_0004.nc,20211104,2021-11-01T06:30:00.000000,6,2021-11-01T06:30:00Z,linnhe7,5min,2021-11-01,5,78,2021-11-01T06:30:00Z
westcoms2_20211104_0004.nc,20211104,2021-11-01T06:30:00.000000,6,2021-11-01T06:30:00Z,WeStCOMS2,5min,2021-11-01,5,78,2021-11-01T06:30:00Z
linnhe7_20211104_0004.nc,20211104,2021-11-01T06:35:00.000000,7,2021-11-01T06:35:00Z,linnhe7,5min,2021-11-01,5,79,2021-11-01T06:35:00Z
westcoms2_20211104_0004.nc,20211104,2021-11-01T06:35:00.000000,7,2021-11-01T06:35:00Z,WeStCOMS2,5min,2021-11-01,5,79,2021-11-01T06:35:00Z
linnhe7_20211104_0004.nc,20211104,2021-11-01T06:40:00.000000,8,2021-11-01T06:40:00Z,linnhe7,5min,2021-11-01,5,80,2021-11-01T06:40:00Z
westcoms2_20211104_0004.nc,20211104,2021-11-01T06:40:00.000000,8,2021-11-01T06:40:00Z,WeStCOMS2,5min,2021-11-01,5,80,2021-11-01T06:40:00Z
linnhe7_20211104_0004.nc,20211104,2021-11-01T06:45:00.000000,9,2021-11-01T06:45:00Z,linnhe7,5min,2021-11-01,5,81,2021-11-01T06:45:00Z
westcoms2_20211104_0004.nc,20211104,2021-11-01T06:45:00.000000,9,2021-11-01T06:45:00Z,WeStCOMS2,5min,2021-11-01,5,81,2021-11-01T06:45:00Z
linnhe7_20211104_0004.nc,20211104,2021-11-01T06:50:00.000000,10,2021-11-01T06:50:00Z,linnhe7,5min,2021-11-01,5,82,2021-11-01T06:50:00Z
westcoms2_20211104_0004.nc,20211104,2021-11-01T06:50:00.000000,10,2021-11-01T06:50:00Z,WeStCOMS2,5min,2021-11-01,5,82,2021-11-01T06:50:00Z
linnhe7_20211104_0004.nc,20211104,2021-11-01T06:55:00.000000,11,2021-11-01T06:55:00Z,linnhe7,5min,2021-11-01,5,83,2021-11-01T06:55:00Z
westcoms2_20211104_0004.nc,20211104,2021-11-01T06:55:00.000000,11,2021-11-01T06:55:00Z,WeStCOMS2,5min,2021-11-01,5,83,2021-11-01T06:55:00Z
linnhe7_20211104_0004.nc,20211104,2021-11-01T07:00:00.000000,12,2021-11-01T07:00:00Z,linnhe7,5min,2021-11-01,5,84,2021-11-01T07:00:00Z
westcoms2_20211104_0004.nc,20211104,2021-11-01T07:00:00.000000,12,2021-11-01T07:00:00Z,WeStCOMS2,5min,2021-11-01,5,84,2021-11-01T07:00:00Z
westcoms2_20211101_0006.nc,20211101,2021-11-01T07:00:00.000000,7,2021-11-01T07:00:00Z,WeStCOMS2,1h,2021-11-01,60,7,2021-11-01T07:00:00Z
linnhe7_20211101_0001.nc,20211101,1635750016,7,2021-11-01T07:00:16Z,linnhe7,1h,2021-11-01,59.7333333333333,29,2021-11-01T07:00:00Z
linnhe7_20211104_0004.nc,20211104,2021-11-01T07:05:00.000000,13,2021-11-01T07:05:00Z,linnhe7,5min,2021-11-01,5,85,2021-11-01T07:05:00Z
westcoms2_20211104_0004.nc,20211104,2021-11-01T07:05:00.000000,13,2021-11-01T07:05:00Z,WeStCOMS2,5min,2021-11-01,5,85,2021-11-01T07:05:00Z
linnhe7_20211104_0004.nc,20211104,2021-11-01T07:10:00.000000,14,2021-11-01T07:10:00Z,linnhe7,5min,2021-11-01,5,86,2021-11-01T07:10:00Z
westcoms2_20211104_0004.nc,20211104,2021-11-01T07:10:00.000000,14,2021-11-01T07:10:00Z,WeStCOMS2,5min,2021-11-01,5,86,2021-11-01T07:10:00Z
linnhe7_20211104_0004.nc,20211104,2021-11-01T07:15:00.000000,15,2021-11-01T07:15:00Z,linnhe7,5min,2021-11-01,5,87,2021-11-01T07:15:00Z
westcoms2_20211104_0004.nc,20211104,2021-11-01T07:15:00.000000,15,2021-11-01T07:15:00Z,WeStCOMS2,5min,2021-11-01,5,87,2021-11-01T07:15:00Z
linnhe7_20211104_0004.nc,20211104,2021-11-01T07:20:00.000000,16,2021-11-01T07:20:00Z,linnhe7,5min,2021-11-01,5,88,2021-11-01T07:20:00Z
westcoms2_20211104_0004.nc,20211104,2021-11-01T07:20:00.000000,16,2021-11-01T07:20:00Z,WeStCOMS2,5min,2021-11-01,5,88,2021-11-01T07:20:00Z
linnhe7_20211104_0004.nc,20211104,2021-11-01T07:25:00.000000,17,2021-11-01T07:25:00Z,linnhe7,5min,2021-11-01,5,89,2021-11-01T07:25:00Z
westcoms2_20211104_0004.nc,20211104,2021-11-01T07:25:00.000000,17,2021-11-01T07:25:00Z,WeStCOMS2,5min,2021-11-01,5,89,2021-11-01T07:25:00Z
linnhe7_20211104_0004.nc,20211104,2021-11-01T07:30:00.000000,18,2021-11-01T07:30:00Z,linnhe7,5min,2021-11-01,5,90,2021-11-01T07:30:00Z
westcoms2_20211104_0004.nc,20211104,2021-11-01T07:30:00.000000,18,2021-11-01T07:30:00Z,WeStCOMS2,5min,2021-11-01,5,90,2021-11-01T07:30:00Z
linnhe7_20211104_0004.nc,20211104,2021-11-01T07:35:00.000000,19,2021-11-01T07:35:00Z,linnhe7,5min,2021-11-01,5,91,2021-11-01T07:35:00Z
westcoms2_20211104_0004.nc,20211104,2021-11-01T07:35:00.000000,19,2021-11-01T07:35:00Z,WeStCOMS2,5min,2021-11-01,5,91,2021-11-01T07:35:00Z
linnhe7_20211104_0004.nc,20211104,2021-11-01T07:40:00.000000,20,2021-11-01T07:40:00Z,linnhe7,5min,2021-11-01,5,92,2021-11-01T07:40:00Z
westcoms2_20211104_0004.nc,20211104,2021-11-01T07:40:00.000000,20,2021-11-01T07:40:00Z,WeStCOMS2,5min,2021-11-01,5,92,2021-11-01T07:40:00Z
linnhe7_20211104_0004.nc,20211104,2021-11-01T07:45:00.000000,21,2021-11-01T07:45:00Z,linnhe7,5min,2021-11-01,5,93,2021-11-01T07:45:00Z
westcoms2_20211104_0004.nc,20211104,2021-11-01T07:45:00.000000,21,2021-11-01T07:45:00Z,WeStCOMS2,5min,2021-11-01,5,93,2021-11-01T07:45:00Z
linnhe7_20211104_0004.nc,20211104,2021-11-01T07:50:00.000000,22,2021-11-01T07:50:00Z,linnhe7,5min,2021-11-01,5,94,2021-11-01T07:50:00Z
westcoms2_20211104_0004.nc,20211104,2021-11-01T07:50:00.000000,22,2021-11-01T07:50:00Z,WeStCOMS2,5min,2021-11-01,5,94,2021-11-01T07:50:00Z
linnhe7_20211104_0004.nc,20211104,2021-11-01T07:55:00.000000,23,2021-11-01T07:55:00Z,linnhe7,5min,2021-11-01,5,95,2021-11-01T07:55:00Z
westcoms2_20211104_0004.nc,20211104,2021-11-01T07:55:00.000000,23,2021-11-01T07:55:00Z,WeStCOMS2,5min,2021-11-01,5,95,2021-11-01T07:55:00Z
linnhe7_20211105_0005.nc,20211105,2021-11-01T08:00:00.000000,0,2021-11-01T08:00:00Z,linnhe7,5min,2021-11-01,5,96,2021-11-01T08:00:00Z
linnhe7_20211101_0001.nc,20211101,1635753600,8,2021-11-01T08:00:00Z,linnhe7,1h,2021-11-01,59.7333333333333,30,2021-11-01T08:00:00Z
westcoms2_20211105_0005.nc,20211105,2021-11-01T08:00:00.000000,0,2021-11-01T08:00:00Z,WeStCOMS2,5min,2021-11-01,5,96,2021-11-01T08:00:00Z
westcoms2_20211101_0006.nc,20211101,2021-11-01T08:00:00.000000,8,2021-11-01T08:00:00Z,WeStCOMS2,1h,2021-11-01,60,8,2021-11-01T08:00:00Z
linnhe7_20211105_0005.nc,20211105,2021-11-01T08:05:00.000000,1,2021-11-01T08:05:00Z,linnhe7,5min,2021-11-01,5,97,2021-11-01T08:05:00Z
westcoms2_20211105_0005.nc,20211105,2021-11-01T08:05:00.000000,1,2021-11-01T08:05:00Z,WeStCOMS2,5min,2021-11-01,5,97,2021-11-01T08:05:00Z
linnhe7_20211105_0005.nc,20211105,2021-11-01T08:10:00.000000,2,2021-11-01T08:10:00Z,linnhe7,5min,2021-11-01,5,98,2021-11-01T08:10:00Z
westcoms2_20211105_0005.nc,20211105,2021-11-01T08:10:00.000000,2,2021-11-01T08:10:00Z,WeStCOMS2,5min,2021-11-01,5,98,2021-11-01T08:10:00Z
linnhe7_20211105_0005.nc,20211105,2021-11-01T08:15:00.000000,3,2021-11-01T08:15:00Z,linnhe7,5min,2021-11-01,5,99,2021-11-01T08:15:00Z
westcoms2_20211105_0005.nc,20211105,2021-11-01T08:15:00.000000,3,2021-11-01T08:15:00Z,WeStCOMS2,5min,2021-11-01,5,99,2021-11-01T08:15:00Z
linnhe7_20211105_0005.nc,20211105,2021-11-01T08:20:00.000000,4,2021-11-01T08:20:00Z,linnhe7,5min,2021-11-01,5,100,2021-11-01T08:20:00Z
westcoms2_20211105_0005.nc,20211105,2021-11-01T08:20:00.000000,4,2021-11-01T08:20:00Z,WeStCOMS2,5min,2021-11-01,5,100,2021-11-01T08:20:00Z
linnhe7_20211105_0005.nc,20211105,2021-11-01T08:25:00.000000,5,2021-11-01T08:25:00Z,linnhe7,5min,2021-11-01,5,101,2021-11-01T08:25:00Z
westcoms2_20211105_0005.nc,20211105,2021-11-01T08:25:00.000000,5,2021-11-01T08:25:00Z,WeStCOMS2,5min,2021-11-01,5,101,2021-11-01T08:25:00Z
linnhe7_20211105_0005.nc,20211105,2021-11-01T08:30:00.000000,6,2021-11-01T08:30:00Z,linnhe7,5min,2021-11-01,5,102,2021-11-01T08:30:00Z
westcoms2_20211105_0005.nc,20211105,2021-11-01T08:30:00.000000,6,2021-11-01T08:30:00Z,WeStCOMS2,5min,2021-11-01,5,102,2021-11-01T08:30:00Z
linnhe7_20211105_0005.nc,20211105,2021-11-01T08:35:00.000000,7,2021-11-01T08:35:00Z,linnhe7,5min,2021-11-01,5,103,2021-11-01T08:35:00Z
westcoms2_20211105_0005.nc,20211105,2021-11-01T08:35:00.000000,7,2021-11-01T08:35:00Z,WeStCOMS2,5min,2021-11-01,5,103,2021-11-01T08:35:00Z
linnhe7_20211105_0005.nc,20211105,2021-11-01T08:40:00.000000,8,2021-11-01T08:40:00Z,linnhe7,5min,2021-11-01,5,104,2021-11-01T08:40:00Z
westcoms2_20211105_0005.nc,20211105,2021-11-01T08:40:00.000000,8,2021-11-01T08:40:00Z,WeStCOMS2,5min,2021-11-01,5,104,2021-11-01T08:40:00Z
linnhe7_20211105_0005.nc,20211105,2021-11-01T08:45:00.000000,9,2021-11-01T08:45:00Z,linnhe7,5min,2021-11-01,5,105,2021-11-01T08:45:00Z
westcoms2_20211105_0005.nc,20211105,2021-11-01T08:45:00.000000,9,2021-11-01T08:45:00Z,WeStCOMS2,5min,2021-11-01,5,105,2021-11-01T08:45:00Z
linnhe7_20211105_0005.nc,20211105,2021-11-01T08:50:00.000000,10,2021-11-01T08:50:00Z,linnhe7,5min,2021-11-01,5,106,2021-11-01T08:50:00Z
westcoms2_20211105_0005.nc,20211105,2021-11-01T08:50:00.000000,10,2021-11-01T08:50:00Z,WeStCOMS2,5min,2021-11-01,5,106,2021-11-01T08:50:00Z
linnhe7_20211105_0005.nc,20211105,2021-11-01T08:55:00.000000,11,2021-11-01T08:55:00Z,linnhe7,5min,2021-11-01,5,107,2021-11-01T08:55:00Z
westcoms2_20211105_0005.nc,20211105,2021-11-01T08:55:00.000000,11,2021-11-01T08:55:00Z,WeStCOMS2,5min,2021-11-01,5,107,2021-11-01T08:55:00Z
linnhe7_20211101_0001.nc,20211101,1635757184,9,2021-11-01T08:59:44Z,linnhe7,1h,2021-11-01,59.7333333333333,31,2021-11-01T09:00:00Z
linnhe7_20211105_0005.nc,20211105,2021-11-01T09:00:00.000000,12,2021-11-01T09:00:00Z,linnhe7,5min,2021-11-01,5,108,2021-11-01T09:00:00Z
westcoms2_20211105_0005.nc,20211105,2021-11-01T09:00:00.000000,12,2021-11-01T09:00:00Z,WeStCOMS2,5min,2021-11-01,5,108,2021-11-01T09:00:00Z
westcoms2_20211101_0006.nc,20211101,2021-11-01T09:00:00.000000,9,2021-11-01T09:00:00Z,WeStCOMS2,1h,2021-11-01,60,9,2021-11-01T09:00:00Z
linnhe7_20211105_0005.nc,20211105,2021-11-01T09:05:00.000000,13,2021-11-01T09:05:00Z,linnhe7,5min,2021-11-01,5,109,2021-11-01T09:05:00Z
westcoms2_20211105_0005.nc,20211105,2021-11-01T09:05:00.000000,13,2021-11-01T09:05:00Z,WeStCOMS2,5min,2021-11-01,5,109,2021-11-01T09:05:00Z
linnhe7_20211105_0005.nc,20211105,2021-11-01T09:10:00.000000,14,2021-11-01T09:10:00Z,linnhe7,5min,2021-11-01,5,110,2021-11-01T09:10:00Z
westcoms2_20211105_0005.nc,20211105,2021-11-01T09:10:00.000000,14,2021-11-01T09:10:00Z,WeStCOMS2,5min,2021-11-01,5,110,2021-11-01T09:10:00Z
linnhe7_20211105_0005.nc,20211105,2021-11-01T09:15:00.000000,15,2021-11-01T09:15:00Z,linnhe7,5min,2021-11-01,5,111,2021-11-01T09:15:00Z
westcoms2_20211105_0005.nc,20211105,2021-11-01T09:15:00.000000,15,2021-11-01T09:15:00Z,WeStCOMS2,5min,2021-11-01,5,111,2021-11-01T09:15:00Z
linnhe7_20211105_0005.nc,20211105,2021-11-01T09:20:00.000000,16,2021-11-01T09:20:00Z,linnhe7,5min,2021-11-01,5,112,2021-11-01T09:20:00Z
westcoms2_20211105_0005.nc,20211105,2021-11-01T09:20:00.000000,16,2021-11-01T09:20:00Z,WeStCOMS2,5min,2021-11-01,5,112,2021-11-01T09:20:00Z
linnhe7_20211105_0005.nc,20211105,2021-11-01T09:25:00.000000,17,2021-11-01T09:25:00Z,linnhe7,5min,2021-11-01,5,113,2021-11-01T09:25:00Z
westcoms2_20211105_0005.nc,20211105,2021-11-01T09:25:00.000000,17,2021-11-01T09:25:00Z,WeStCOMS2,5min,2021-11-01,5,113,2021-11-01T09:25:00Z
linnhe7_20211105_0005.nc,20211105,2021-11-01T09:30:00.000000,18,2021-11-01T09:30:00Z,linnhe7,5min,2021-11-01,5,114,2021-11-01T09:30:00Z
westcoms2_20211105_0005.nc,20211105,2021-11-01T09:30:00.000000,18,2021-11-01T09:30:00Z,WeStCOMS2,5min,2021-11-01,5,114,2021-11-01T09:30:00Z
linnhe7_20211105_0005.nc,20211105,2021-11-01T09:35:00.000000,19,2021-11-01T09:35:00Z,linnhe7,5min,2021-11-01,5,115,2021-11-01T09:35:00Z
westcoms2_20211105_0005.nc,20211105,2021-11-01T09:35:00.000000,19,2021-11-01T09:35:00Z,WeStCOMS2,5min,2021-11-01,5,115,2021-11-01T09:35:00Z
linnhe7_20211105_0005.nc,20211105,2021-11-01T09:40:00.000000,20,2021-11-01T09:40:00Z,linnhe7,5min,2021-11-01,5,116,2021-11-01T09:40:00Z
westcoms2_20211105_0005.nc,20211105,2021-11-01T09:40:00.000000,20,2021-11-01T09:40:00Z,WeStCOMS2,5min,2021-11-01,5,116,2021-11-01T09:40:00Z
linnhe7_20211105_0005.nc,20211105,2021-11-01T09:45:00.000000,21,2021-11-01T09:45:00Z,linnhe7,5min,2021-11-01,5,117,2021-11-01T09:45:00Z
westcoms2_20211105_0005.nc,20211105,2021-11-01T09:45:00.000000,21,2021-11-01T09:45:00Z,WeStCOMS2,5min,2021-11-01,5,117,2021-11-01T09:45:00Z
linnhe7_20211105_0005.nc,20211105,2021-11-01T09:50:00.000000,22,2021-11-01T09:50:00Z,linnhe7,5min,2021-11-01,5,118,2021-11-01T09:50:00Z
westcoms2_20211105_0005.nc,20211105,2021-11-01T09:50:00.000000,22,2021-11-01T09:50:00Z,WeStCOMS2,5min,2021-11-01,5,118,2021-11-01T09:50:00Z
linnhe7_20211105_0005.nc,20211105,2021-11-01T09:55:00.000000,23,2021-11-01T09:55:00Z,linnhe7,5min,2021-11-01,5,119,2021-11-01T09:55:00Z
westcoms2_20211105_0005.nc,20211105,2021-11-01T09:55:00.000000,23,2021-11-01T09:55:00Z,WeStCOMS2,5min,2021-11-01,5,119,2021-11-01T09:55:00Z
linnhe7_20211101_0001.nc,20211101,1635760768,10,2021-11-01T09:59:28Z,linnhe7,1h,2021-11-01,59.7333333333333,32,2021-11-01T10:00:00Z
linnhe7_20211106_0006.nc,20211106,2021-11-01T10:00:00.000000,0,2021-11-01T10:00:00Z,linnhe7,5min,2021-11-01,5,120,2021-11-01T10:00:00Z
westcoms2_20211106_0006.nc,20211106,2021-11-01T10:00:00.000000,0,2021-11-01T10:00:00Z,WeStCOMS2,5min,2021-11-01,5,120,2021-11-01T10:00:00Z
westcoms2_20211101_0006.nc,20211101,2021-11-01T10:00:00.000000,10,2021-11-01T10:00:00Z,WeStCOMS2,1h,2021-11-01,60,10,2021-11-01T10:00:00Z
linnhe7_20211106_0006.nc,20211106,2021-11-01T10:05:00.000000,1,2021-11-01T10:05:00Z,linnhe7,5min,2021-11-01,5,121,2021-11-01T10:05:00Z
westcoms2_20211106_0006.nc,20211106,2021-11-01T10:05:00.000000,1,2021-11-01T10:05:00Z,WeStCOMS2,5min,2021-11-01,5,121,2021-11-01T10:05:00Z
linnhe7_20211106_0006.nc,20211106,2021-11-01T10:10:00.000000,2,2021-11-01T10:10:00Z,linnhe7,5min,2021-11-01,5,122,2021-11-01T10:10:00Z
westcoms2_20211106_0006.nc,20211106,2021-11-01T10:10:00.000000,2,2021-11-01T10:10:00Z,WeStCOMS2,5min,2021-11-01,5,122,2021-11-01T10:10:00Z
linnhe7_20211106_0006.nc,20211106,2021-11-01T10:15:00.000000,3,2021-11-01T10:15:00Z,linnhe7,5min,2021-11-01,5,123,2021-11-01T10:15:00Z
westcoms2_20211106_0006.nc,20211106,2021-11-01T10:15:00.000000,3,2021-11-01T10:15:00Z,WeStCOMS2,5min,2021-11-01,5,123,2021-11-01T10:15:00Z
linnhe7_20211106_0006.nc,20211106,2021-11-01T10:20:00.000000,4,2021-11-01T10:20:00Z,linnhe7,5min,2021-11-01,5,124,2021-11-01T10:20:00Z
westcoms2_20211106_0006.nc,20211106,2021-11-01T10:20:00.000000,4,2021-11-01T10:20:00Z,WeStCOMS2,5min,2021-11-01,5,124,2021-11-01T10:20:00Z
linnhe7_20211106_0006.nc,20211106,2021-11-01T10:25:00.000000,5,2021-11-01T10:25:00Z,linnhe7,5min,2021-11-01,5,125,2021-11-01T10:25:00Z
westcoms2_20211106_0006.nc,20211106,2021-11-01T10:25:00.000000,5,2021-11-01T10:25:00Z,WeStCOMS2,5min,2021-11-01,5,125,2021-11-01T10:25:00Z
linnhe7_20211106_0006.nc,20211106,2021-11-01T10:30:00.000000,6,2021-11-01T10:30:00Z,linnhe7,5min,2021-11-01,5,126,2021-11-01T10:30:00Z
westcoms2_20211106_0006.nc,20211106,2021-11-01T10:30:00.000000,6,2021-11-01T10:30:00Z,WeStCOMS2,5min,2021-11-01,5,126,2021-11-01T10:30:00Z
linnhe7_20211106_0006.nc,20211106,2021-11-01T10:35:00.000000,7,2021-11-01T10:35:00Z,linnhe7,5min,2021-11-01,5,127,2021-11-01T10:35:00Z
westcoms2_20211106_0006.nc,20211106,2021-11-01T10:35:00.000000,7,2021-11-01T10:35:00Z,WeStCOMS2,5min,2021-11-01,5,127,2021-11-01T10:35:00Z
linnhe7_20211106_0006.nc,20211106,2021-11-01T10:40:00.000000,8,2021-11-01T10:40:00Z,linnhe7,5min,2021-11-01,5,128,2021-11-01T10:40:00Z
westcoms2_20211106_0006.nc,20211106,2021-11-01T10:40:00.000000,8,2021-11-01T10:40:00Z,WeStCOMS2,5min,2021-11-01,5,128,2021-11-01T10:40:00Z
linnhe7_20211106_0006.nc,20211106,2021-11-01T10:45:00.000000,9,2021-11-01T10:45:00Z,linnhe7,5min,2021-11-01,5,129,2021-11-01T10:45:00Z
westcoms2_20211106_0006.nc,20211106,2021-11-01T10:45:00.000000,9,2021-11-01T10:45:00Z,WeStCOMS2,5min,2021-11-01,5,129,2021-11-01T10:45:00Z
linnhe7_20211106_0006.nc,20211106,2021-11-01T10:50:00.000000,10,2021-11-01T10:50:00Z,linnhe7,5min,2021-11-01,5,130,2021-11-01T10:50:00Z
westcoms2_20211106_0006.nc,20211106,2021-11-01T10:50:00.000000,10,2021-11-01T10:50:00Z,WeStCOMS2,5min,2021-11-01,5,130,2021-11-01T10:50:00Z
linnhe7_20211106_0006.nc,20211106,2021-11-01T10:55:00.000000,11,2021-11-01T10:55:00Z,linnhe7,5min,2021-11-01,5,131,2021-11-01T10:55:00Z
westcoms2_20211106_0006.nc,20211106,2021-11-01T10:55:00.000000,11,2021-11-01T10:55:00Z,WeStCOMS2,5min,2021-11-01,5,131,2021-11-01T10:55:00Z
linnhe7_20211101_0001.nc,20211101,1635764352,11,2021-11-01T10:59:12Z,linnhe7,1h,2021-11-01,59.7333333333333,33,2021-11-01T11:00:00Z
linnhe7_20211106_0006.nc,20211106,2021-11-01T11:00:00.000000,12,2021-11-01T11:00:00Z,linnhe7,5min,2021-11-01,5,132,2021-11-01T11:00:00Z
westcoms2_20211106_0006.nc,20211106,2021-11-01T11:00:00.000000,12,2021-11-01T11:00:00Z,WeStCOMS2,5min,2021-11-01,5,132,2021-11-01T11:00:00Z
westcoms2_20211101_0006.nc,20211101,2021-11-01T11:00:00.000000,11,2021-11-01T11:00:00Z,WeStCOMS2,1h,2021-11-01,60,11,2021-11-01T11:00:00Z
