i,area,depth,trinode_1,trinode_2,trinode_3,lochRegion
"95632",5844.24365234375,10.1936473846436,"54150","53624","53622","7"
"95633",5557.70263671875,10.0532341003418,"54150","53622","54151","7"
"95634",5777.24462890625,11.4287815093994,"54151","53622","53623","7"
"95635",5225.32568359375,10.8800287246704,"54152","54151","53623","7"
"95636",6230.5576171875,12.5549821853638,"54152","53623","53626","7"
"95637",4367.36865234375,7.94751596450806,"53625","53624","54153","7"
"95638",8143.185546875,7.85075426101685,"54154","54153","53624","7"
"95639",6553.3193359375,8.21391773223877,"54150","54154","53624","7"
"95640",5205.4326171875,12.0490350723267,"54152","53626","54155","7"
"95641",4816.689453125,12.0142421722412,"54155","53626","53627","7"
"95642",5932.587890625,9.2617769241333,"54156","54155","53627","7"
"95643",8378.5400390625,7.93773031234741,"54156","53627","54157","7"
"95644",6991.54248046875,7.54350852966309,"53628","54157","53627","7"
"95645",8013.103515625,5.15591335296631,"54158","54157","53628","7"
"95646",6105.9638671875,4.88800954818726,"54158","53628","54159","7"
"95647",7854.5107421875,5.91064023971558,"54159","53628","53629","7"
"95648",8195.5615234375,6.64752292633057,"54160","54159","53629","7"
"95649",5555.9501953125,6.4034857749939,"53631","53630","53633","7"
"95650",3545.326171875,7.10424041748047,"53631","54161","53632","7"
"95651",4351.0078125,6.40285444259644,"54162","54161","53631","7"
"95652",6843.79296875,5.70158433914185,"54162","53631","53633","7"
"95653",2537.787109375,7.10393524169922,"54163","53632","54161","7"
"95654",8369.9111328125,4.99944639205933,"54162","53633","54164","7"
"95655",8369.57373046875,4.96841907501221,"54164","53633","53634","7"
"95656",8401.25146484375,4.94966220855713,"54165","54164","53634","7"
"95657",9842.109375,4.9187798500061,"54165","53634","53635","7"
"95658",9077.5361328125,5.1933126449585,"54165","53635","54166","7"
"95659",9077.5361328125,5.22299671173096,"53636","54166","53635","7"
"95660",9077.5361328125,4.91795587539673,"54167","54166","53636","7"
"95661",13880.412109375,4.5211296081543,"54167","53636","53637","7"
"95662",14675.513671875,4.50890350341797,"54167","53637","54168","7"
"95663",14673.8544921875,4.84415102005005,"53638","54168","53637","7"
"95664",14673.8544921875,4.97261047363281,"54169","54168","53638","7"
"95665",21086.5283203125,5.17769479751587,"54169","53638","54170","7"
"95666",21090.5727539063,7.10712385177612,"54170","53638","53639","7"
"95667",21088.9125976563,13.6978702545166,"54171","54170","53639","7"
"95668",16698.6928710938,21.9377193450928,"54171","53639","54172","7"
"95669",16702.3852539063,23.5189781188965,"53639","53640","54172","7"
"95670",16699.9409179688,31.031530380249,"54173","54172","53640","7"
"95671",14762.5268554688,31.8921756744385,"54173","53640","53641","7"
"95672",15497.630859375,33.3591499328613,"54173","53641","53642","7"
"95673",17979.6118164063,32.8007583618164,"54173","53642","54174","7"
"95674",17977.2924804688,31.7440452575684,"53643","54174","53642","7"
"95675",17976.8237304688,29.678617477417,"54175","54174","53643","7"
"95676",18157.23828125,27.83154296875,"54175","53643","53644","7"
"95677",13777.7163085938,26.5099029541016,"54175","53644","54176","7"
"95678",13777.7163085938,25.9871997833252,"53644","53645","54176","7"
"95679",13781.1362304688,26.7118968963623,"54177","54176","53645","7"
"95680",16608.9790039063,27.5329627990723,"54177","53645","54178","7"
"95681",16634.3896484375,26.7981548309326,"53646","54178","53645","7"
"95682",16628.2783203125,25.3310127258301,"54179","54178","53646","7"
"95683",14615.802734375,22.5904273986816,"54179","53646","53647","7"
"95684",9745.04736328125,18.4539813995361,"54179","53647","54180","7"
"95685",9744.0966796875,15.1157140731812,"53647","53648","54180","7"
"95686",9796.8193359375,11.5082693099976,"54181","54180","53648","7"
"95687",10874.4248046875,10.5804347991943,"54181","53648","53649","7"
"95688",10064.2563476563,9.13616466522217,"54181","53649","54182","7"
"95689",10065.1479492188,8.6859769821167,"53649","53650","54182","7"
"95690",10021.0922851563,7.20506715774536,"54183","54182","53650","7"
"95691",8166.17236328125,6.98698282241821,"54183","53650","54184","7"
"95692",7711.3583984375,8.6993579864502,"53650","53651","54184","7"
"95693",9570.17724609375,8.33191299438477,"53651","54185","54184","7"
"95694",9570.17724609375,8.48364543914795,"54186","54185","53651","7"
"95695",13194.3051757813,8.52023220062256,"54186","53651","53652","7"
"95696",8164.34375,4.28494548797607,"54187","53654","53653","7"
"95697",9542.5830078125,3.39131617546081,"53655","54187","53653","7"
"95698",15237.0209960938,4.09432363510132,"54188","53654","54187","7"
"95699",10292.001953125,2.56733083724976,"54189","54187","53655","7"
"95700",10048.4116210938,2.25660920143127,"54189","53655","53656","7"
"95701",13417.9790039063,3.03953146934509,"54189","53656","54190","7"
"95702",10165.287109375,3.64360213279724,"53656","54191","54190","7"
"95703",6727.9873046875,3.48005509376526,"53657","54191","53656","7"
"95704",15168.390625,2.80640721321106,"53657","53658","54192","7"
"95705",12090.26953125,2.51354122161865,"54193","54192","53658","7"
"95706",15630.7709960938,3.4304838180542,"53659","54193","53658","7"
"95707",13465.8159179688,5.34444189071655,"53659","54194","54193","7"
"95708",13236.009765625,11.0698909759521,"53659","53660","54194","7"
"95709",13175.423828125,15.4795579910278,"54194","53660","54195","7"
"95710",13179.099609375,21.9543075561523,"53661","54195","53660","7"
"95711",12299.8388671875,21.9737243652344,"53661","53662","54195","7"
"95712",12300.8994140625,16.6488265991211,"54196","54195","53662","7"
"95713",12300.525390625,14.6118726730347,"54197","54196","53662","7"
"95714",14868.650390625,15.9061937332153,"54197","53662","53663","7"
"95715",14606.068359375,12.3714532852173,"54197","53663","54198","7"
"95716",14656.5146484375,13.0871067047119,"53663","53664","54198","7"
"95717",14657.0678710938,10.9967489242554,"54199","54198","53664","7"
"95718",16387.4096679688,11.5540647506714,"54199","53664","53665","7"
"95719",14872.93359375,10.1274719238281,"54199","53665","54200","7"
"95720",14868.3784179688,10.8300504684448,"53665","54201","54200","7"
"95721",14861.0385742188,10.7221593856812,"53666","54201","53665","7"
"95722",16160.5815429688,10.4242296218872,"53666","54202","54201","7"
"95723",16269.01953125,10.3510675430298,"53666","53667","54202","7"
"95724",15599.6284179688,10.0002660751343,"54203","54202","53667","7"
"95725",13674.515625,9.731520652771,"53668","54203","53667","7"
"95726",13379.2822265625,8.21387004852295,"53668","54204","54203","7"
"95727",14121.9140625,7.75115633010864,"53668","53669","54204","7"
"95728",16186.3095703125,5.93126201629639,"53670","54204","53669","7"
"95729",16241.5009765625,4.51642084121704,"54205","54204","53670","7"
"95730",8699.0107421875,13.5243577957153,"54206","53671","53672","7"
"95731",5134.5751953125,14.4383420944214,"54206","53672","53673","7"
"95732",4178.5400390625,14.1064825057983,"54206","53673","54207","7"
"95733",5914.5380859375,15.0203075408936,"54207","53673","54208","7"
"95734",5772.61962890625,18.3813495635986,"53674","54208","53673","7"
"95735",6564.13330078125,21.349946975708,"53674","54209","54208","7"
"95736",6885.63330078125,26.8078708648682,"53674","53675","54209","7"
"95737",6788.53076171875,29.0551376342773,"54209","53675","54210","7"
"95738",7139.49462890625,28.268726348877,"53676","54210","53675","7"
"95739",6918.0908203125,23.4879207611084,"53676","54211","54210","7"
"95740",6693.4423828125,18.8429698944092,"53676","54212","54211","7"
"95741",9245.82666015625,20.9576740264893,"53676","53677","54212","7"
"95742",8764.30615234375,23.6910762786865,"53677","53678","54212","7"
"95743",10520.0102539063,26.5035648345947,"53679","54212","53678","7"
"95744",8098.771484375,20.3260173797607,"53679","54213","54212","7"
"95745",8222.96337890625,23.8051719665527,"53679","54214","54213","7"
"95746",10037.8100585938,34.8672981262207,"53679","53680","54214","7"
"95747",9607.9228515625,34.8238182067871,"53680","53681","54214","7"
"95748",8765.8662109375,25.255500793457,"54215","54214","53681","7"
"95749",8664.208984375,24.0801601409912,"54215","53681","54216","7"
"95750",10650.9047851563,30.2137813568115,"53681","53682","54216","7"
"95751",10393.0283203125,28.1369972229004,"54217","54216","53682","7"
"95752",12970.4794921875,34.1601943969727,"54217","53682","53683","7"
"95753",11902.6865234375,33.3881988525391,"54217","53683","54218","7"
"95754",13200.1044921875,41.9189109802246,"53683","53684","54218","7"
"95755",10641.107421875,41.8778457641602,"54219","54218","53684","7"
"95756",12794.890625,48.0486793518066,"54219","53684","54220","7"
"95757",14390.3754882813,57.3695755004883,"53684","53685","54220","7"
"95758",19953.748046875,62.1757698059082,"53686","54220","53685","7"
"95759",19189.458984375,49.7014045715332,"53686","54221","54220","7"
"95760",19837.2133789063,41.793773651123,"53686","54222","54221","7"
"95761",20701.8740234375,45.6098403930664,"53686","54223","54222","7"
"95762",34401.1318359375,64.2251663208008,"53686","53687","54223","7"
"95763",39345.1567382813,51.4594535827637,"54224","54223","53687","7"
"95764",70261.5854492188,56.4734077453613,"53687","54225","54224","7"
"95765",72834.5551757813,77.4842910766602,"54226","54225","53687","7"
"95766",74059.3256835938,90.156867980957,"53688","54226","53687","7"
"95767",63303.5244140625,95.1411895751953,"53688","54227","54226","7"
"95768",62085.080078125,98.4909896850586,"53688","53689","54227","7"
"95769",62744.13671875,99.9040679931641,"53689","54228","54227","7"
"95770",77272.15234375,98.6344223022461,"54228","53689","53690","7"
"95771",80136.70703125,95.5699234008789,"54229","54228","53690","7"
"95772",84573.0595703125,89.4771728515625,"54230","54229","53690","7"
"95773",83263.4794921875,87.0539169311523,"53691","54230","53690","7"
"95774",86383.2729492188,80.3796691894531,"54231","54230","53691","7"
"95775",84279.8989257813,79.6838531494141,"54231","53691","53692","7"
"95776",86654.8818359375,77.2644195556641,"54232","54231","53692","7"
"95777",82534.9809570313,75.9580459594727,"53693","54232","53692","7"
"95778",85910.2329101563,70.0425338745117,"54232","53693","54233","7"
"95779",71369.7924804688,62.8142890930176,"53694","54233","53693","7"
"95780",59155.3881835938,47.1191825866699,"54233","53694","54234","7"
"95781",53026.8447265625,34.4945182800293,"54235","54234","53694","7"
"95782",46616.0087890625,32.9152374267578,"54235","53694","53695","7"
"96589",7421.30126953125,7.13058423995972,"54150","54699","54154","7"
"96590",6236.70068359375,6.80335807800293,"54150","54700","54699","7"
"96591",5971.35595703125,7.74627876281738,"54150","54151","54700","7"
"96592",5591.37646484375,7.02341461181641,"54701","54700","54151","7"
"96593",4696.93603515625,8.78161716461182,"54152","54701","54151","7"
"96594",4324.841796875,9.27630138397217,"54152","54155","54701","7"
"96595",6046.13720703125,6.97571516036987,"54702","54153","54154","7"
"96596",4423.216796875,6.97915363311768,"54703","54702","54154","7"
"96597",5430.9453125,6.97899436950684,"54704","54703","54154","7"
"96598",9624.28759765625,6.96140575408936,"54704","54154","54705","7"
"96599",12177.0766601563,6.75327062606812,"54705","54154","54699","7"
"96600",4016.564453125,7.56193399429321,"54155","54706","54701","7"
"96601",3481.43359375,7.58220243453979,"54156","54706","54155","7"
"96602",6299.05078125,6.71533012390137,"54707","54708","54156","7"
"96603",5055.912109375,6.42413139343262,"54156","54709","54707","7"
"96604",5973.966796875,6.33346891403198,"54156","54157","54709","7"
"96605",7136.34375,5.87274265289307,"54157","54710","54709","7"
"96606",6385.919921875,5.08940839767456,"54158","54710","54157","7"
"96607",5459.5615234375,4.45466279983521,"54158","54711","54710","7"
"96608",7717.0107421875,4.4775824546814,"54158","54712","54711","7"
"96609",5870.31005859375,3.98386597633362,"54158","54713","54712","7"
"96610",4881.1376953125,4.40191793441772,"54158","54159","54713","7"
"96611",4693.91552734375,5.51546001434326,"54714","54713","54159","7"
"96612",5212.6015625,6.73843336105347,"54160","54714","54159","7"
"96613",4622.1669921875,7.10082769393921,"54160","54715","54714","7"
"96614",4051.896484375,7.10279750823975,"54160","54716","54715","7"
"96615",4303.2958984375,7.10360527038574,"54163","54161","54717","7"
